"72","14/3/1849 00:00:00","1905/12/01","30","t",,,,,,,"f","1"
"73","13/4/1849 00:00:00","1906/01/01","31","t",,,,,,,"f","1"
"74","14/5/1849 00:00:00","1906/02/01","31","t",,,,,,,"f","1"
"75","14/6/1849 00:00:00","1906/03/01","32","t",,,,,,,"f","1"
"76","16/7/1849 00:00:00","1906/04/01","32","t",,,,,,,"f","1"
"77","17/8/1849 00:00:00","1906/05/01","31","t",,,,,,,"f","1"
"78","17/9/1849 00:00:00","1906/06/01","30","t",,,,,,,"f","1"
"79","17/10/1849 00:00:00","1906/07/01","30","t",,,,,,,"f","1"
"80","16/11/1849 00:00:00","1906/08/01","29","t",,,,,,,"f","1"
"81","15/12/1849 00:00:00","1906/09/01","30","t",,,,,,,"f","1"
"82","14/1/1850 00:00:00","1906/10/01","29","t",,,,,,,"f","1"
"83","12/2/1850 00:00:00","1906/11/01","30","t",,,,,,,"f","1"
"84","14/3/1850 00:00:00","1906/12/01","30","t",,,,,,,"f","1"
"85","13/4/1850 00:00:00","1907/01/01","31","t",,,,,,,"f","1"
"86","14/5/1850 00:00:00","1907/02/01","31","t",,,,,,,"f","1"
"87","14/6/1850 00:00:00","1907/03/01","32","t",,,,,,,"f","1"
"88","16/7/1850 00:00:00","1907/04/01","32","t",,,,,,,"f","1"
"89","17/8/1850 00:00:00","1907/05/01","31","t",,,,,,,"f","1"
"90","17/9/1850 00:00:00","1907/06/01","30","t",,,,,,,"f","1"
"91","17/10/1850 00:00:00","1907/07/01","30","t",,,,,,,"f","1"
"92","16/11/1850 00:00:00","1907/08/01","29","t",,,,,,,"f","1"
"93","15/12/1850 00:00:00","1907/09/01","30","t",,,,,,,"f","1"
"94","14/1/1851 00:00:00","1907/10/01","29","t",,,,,,,"f","1"
"95","12/2/1851 00:00:00","1907/11/01","30","t",,,,,,,"f","1"
"96","14/3/1851 00:00:00","1907/12/01","30","t",,,,,,,"f","1"
"97","13/4/1851 00:00:00","1908/01/01","31","t",,,,,,,"f","1"
"98","14/5/1851 00:00:00","1908/02/01","31","t",,,,,,,"f","1"
"99","14/6/1851 00:00:00","1908/03/01","32","t",,,,,,,"f","1"
"100","16/7/1851 00:00:00","1908/04/01","32","t",,,,,,,"f","1"
"101","17/8/1851 00:00:00","1908/05/01","31","t",,,,,,,"f","1"
"102","17/9/1851 00:00:00","1908/06/01","30","t",,,,,,,"f","1"
"103","17/10/1851 00:00:00","1908/07/01","30","t",,,,,,,"f","1"
"104","16/11/1851 00:00:00","1908/08/01","29","t",,,,,,,"f","1"
"105","15/12/1851 00:00:00","1908/09/01","30","t",,,,,,,"f","1"
"106","14/1/1852 00:00:00","1908/10/01","29","t",,,,,,,"f","1"
"107","12/2/1852 00:00:00","1908/11/01","30","t",,,,,,,"f","1"
"108","14/3/1852 00:00:00","1908/12/01","30","t",,,,,,,"f","1"
"109","13/4/1852 00:00:00","1909/01/01","31","t",,,,,,,"f","1"
"110","14/5/1852 00:00:00","1909/02/01","31","t",,,,,,,"f","1"
"111","14/6/1852 00:00:00","1909/03/01","32","t",,,,,,,"f","1"
"112","16/7/1852 00:00:00","1909/04/01","32","t",,,,,,,"f","1"
"113","17/8/1852 00:00:00","1909/05/01","31","t",,,,,,,"f","1"
"114","17/9/1852 00:00:00","1909/06/01","30","t",,,,,,,"f","1"
"115","17/10/1852 00:00:00","1909/07/01","30","t",,,,,,,"f","1"
"116","16/11/1852 00:00:00","1909/08/01","29","t",,,,,,,"f","1"
"117","15/12/1852 00:00:00","1909/09/01","30","t",,,,,,,"f","1"
"118","14/1/1853 00:00:00","1909/10/01","29","t",,,,,,,"f","1"
"119","12/2/1853 00:00:00","1909/11/01","30","t",,,,,,,"f","1"
"120","14/3/1853 00:00:00","1909/12/01","30","t",,,,,,,"f","1"
"121","13/4/1853 00:00:00","1910/01/01","31","t",,,,,,,"f","1"
"122","14/5/1853 00:00:00","1910/02/01","31","t",,,,,,,"f","1"
"123","14/6/1853 00:00:00","1910/03/01","32","t",,,,,,,"f","1"
"124","16/7/1853 00:00:00","1910/04/01","32","t",,,,,,,"f","1"
"125","17/8/1853 00:00:00","1910/05/01","31","t",,,,,,,"f","1"
"126","17/9/1853 00:00:00","1910/06/01","30","t",,,,,,,"f","1"
"127","17/10/1853 00:00:00","1910/07/01","30","t",,,,,,,"f","1"
